transaction_id,transaction_date,customer_id,payment_method,before_tax,tax,after_tax,shipping_cost,transaction_discount,total_paid
TX0001258,2023-07-29 06:03:11,CUST00500,PM005,20539168,2053916.8,22593084.8,12569,0,22605653.8
TX0001259,2023-05-17 20:02:01,CUST04864,PM002,2477780,239270.8,2717050.8,12451,0,2729501.8
TX0001260,2023-06-11 17:18:30,CUST02988,PM005,9199369,902438.1,10101807.1,24858,0,10126665.1
TX0001261,2021-05-19 10:58:46,CUST00810,PM001,4089597,408959.7,4498556.7,15913,0,4514469.7
TX0001262,2020-09-19 07:32:01,CUST04784,PM003,60706,6070.6,66776.6,22778,0,89554.6
TX0001263,2023-06-02 17:01:45,CUST03903,PM001,697605,69760.5,767365.5,17348,0,784713.5
TX0001264,2024-08-24 00:55:40,CUST00313,PM001,2534251,250750.9,2785001.9,28451,0,2813452.9
TX0001265,2020-08-24 03:08:25,CUST02446,PM001,111379,11137.9,122516.9,10115,0,132631.9
TX0001266,2024-01-10 12:46:03,CUST00044,PM001,769702,63355.9,833057.9,28080,60762,921899.9
TX0001267,2020-03-22 23:42:05,CUST00288,PM008,558546,52607.2,611153.2,14224,0,625377.2
TX0001268,2023-08-30 22:43:08,CUST02180,PM001,526423,52642.3,579065.3,27375,0,606440.3
TX0001269,2022-05-31 03:22:17,CUST02365,PM003,27885,2788.5,30673.5,5964,0,36637.5
TX0001270,2024-07-25 00:11:45,CUST02573,PM007,45570,4557,50127,10489,0,60616
TX0001271,2021-02-21 02:23:15,CUST04963,PM010,3385781,338578.1,3724359.1,28622,0,3752981.1
TX0001272,2022-03-08 20:28:14,CUST00435,PM004,1167232,116723.2,1283955.2,22822,0,1306777.2
TX0001273,2021-05-01 08:29:05,CUST03112,PM002,6304028,621479.2,6925507.2,8910,0,6934417.2
TX0001274,2020-01-16 13:06:32,CUST02475,PM001,81528,8152.8,89680.8,5725,3142,98547.8
TX0001275,2022-09-23 07:14:20,CUST03746,PM002,29958,2995.8,32953.8,9951,0,42904.8
TX0001276,2021-06-06 19:13:27,CUST01911,PM010,103578,9235.5,112813.5,29752,4617,147182.5
TX0001277,2023-07-30 23:40:14,CUST03563,PM004,6819360,619896.3,7439256.3,19463,0,7458719.3
TX0001278,2024-12-14 05:47:53,CUST01823,PM002,10367989,1036798.9,11404787.9,12147,0,11416934.9
TX0001279,2023-06-23 08:59:11,CUST01949,PM002,44372,4437.2,48809.2,26416,0,75225.2
TX0001280,2022-12-24 06:34:42,CUST03420,PM001,1459090,145909,1604999,16249,0,1621248
TX0001281,2020-12-09 12:02:23,CUST02279,PM001,430213,43021.3,473234.3,17566,0,490800.3
TX0001282,2021-09-06 05:47:11,CUST02103,PM007,4699832,469983.2,5169815.2,14400,0,5184215.2
TX0001283,2020-09-13 16:15:52,CUST00256,PM003,2630456,229358.9,2859814.9,13792,0,2873606.9
TX0001284,2020-03-09 06:21:49,CUST02672,PM001,1330897,133089.7,1463986.7,19418,51250,1534654.7
TX0001285,2021-05-21 10:02:23,CUST04538,PM001,3299433,329943.3,3629376.3,10189,0,3639565.3
TX0001286,2022-10-12 14:18:35,CUST04915,PM002,1116589,111658.9,1228247.9,28622,0,1256869.9
TX0001287,2022-05-10 14:47:02,CUST00385,PM001,2017979,201797.9,2219776.9,10504,0,2230280.9
TX0001288,2022-12-02 06:52:50,CUST03155,PM002,33367,3336.7,36703.7,9120,0,45823.7
TX0001289,2023-12-17 03:35:56,CUST00734,PM002,38189,3818.9,42007.9,16225,0,58232.9
TX0001290,2022-05-18 18:31:35,CUST03014,PM005,1500830,150083,1650913,9647,0,1660560
TX0001291,2020-10-18 15:53:45,CUST03238,PM007,4993916,494318.9,5488234.9,27625,0,5515859.9
TX0001292,2021-09-19 05:49:40,CUST03513,PM002,786546,78654.6,865200.6,28217,0,893417.6
TX0001293,2023-12-14 00:48:23,CUST00603,PM003,783578,78357.8,861935.8,8110,0,870045.8
TX0001294,2020-09-17 19:08:36,CUST03080,PM007,844216,84421.6,928637.6,11103,0,939740.6
TX0001295,2021-12-03 08:34:24,CUST02182,PM003,46076,4607.6,50683.6,21423,0,72106.6
TX0001296,2021-01-19 05:11:16,CUST02680,PM009,346811,34681.1,381492.1,25317,0,406809.1
TX0001297,2022-08-06 07:58:12,CUST04236,PM007,2529134,246816.7,2775950.7,29175,0,2805125.7
TX0001298,2024-05-19 08:59:09,CUST01807,PM009,32730,3273,36003,24105,2464,62572
TX0001299,2021-08-09 02:48:33,CUST03787,PM002,150092,15009.2,165101.2,19263,0,184364.2
TX0001300,2020-10-28 23:56:46,CUST01884,PM004,1293984,125552.4,1419536.4,22862,0,1442398.4
TX0001301,2023-11-01 06:28:02,CUST00203,PM001,812703,81270.3,893973.3,14299,0,908272.3
TX0001302,2023-05-12 16:08:38,CUST00370,PM003,350274,35027.4,385301.4,6749,0,392050.4
TX0001303,2020-12-05 14:00:48,CUST00934,PM001,2365997,236599.7,2602596.7,6690,0,2609286.7
TX0001304,2021-05-19 18:45:58,CUST01943,PM003,320686,32068.6,352754.6,16480,0,369234.6
TX0001305,2021-09-14 23:22:00,CUST02933,PM007,1601871,160187.1,1762058.1,10265,0,1772323.1
TX0001306,2020-11-25 18:57:54,CUST03401,PM004,26810147,2681014.7,29491161.7,19978,1694441,31205580.7
TX0001307,2020-08-09 03:24:12,CUST01042,PM001,49436,4943.6,54379.6,6313,0,60692.6
TX0001308,2021-04-26 11:42:40,CUST02547,PM002,159712,14344.9,174056.9,7627,0,181683.9
TX0001309,2021-08-21 13:44:29,CUST03047,PM004,733575,73357.5,806932.5,28459,0,835391.5
TX0001310,2021-06-21 17:36:33,CUST01937,PM003,3726402,372640.2,4099042.2,14927,0,4113969.2
TX0001311,2022-04-10 09:09:42,CUST01909,PM001,2848529,282702.1,3131231.1,20035,0,3151266.1
TX0001312,2024-05-22 07:12:41,CUST03674,PM009,205334,20533.4,225867.4,18661,0,244528.4
TX0001313,2022-02-22 00:22:44,CUST03665,PM004,1747418,174741.8,1922159.8,23554,0,1945713.8
TX0001314,2022-04-04 13:17:53,CUST04181,PM003,2404592,236113,2640705,25821,0,2666526
TX0001315,2022-07-23 19:27:19,CUST01339,PM005,1366254,136625.4,1502879.4,23681,0,1526560.4
TX0001316,2020-03-14 13:12:16,CUST00522,PM002,1348324,134832.4,1483156.4,20245,0,1503401.4
TX0001317,2021-08-16 02:17:32,CUST03945,PM007,65818470,6483422.9,72301892.9,9188,0,72311080.9
TX0001318,2020-12-10 16:06:05,CUST03714,PM005,1248344,124834.4,1373178.4,10319,0,1383497.4
TX0001319,2021-09-12 02:50:37,CUST01449,PM001,9977805,994843.2,10972648.2,18753,985073,11976474.2
TX0001320,2020-06-22 15:58:14,CUST01372,PM001,2673040,263379.5,2936419.5,15182,0,2951601.5
TX0001321,2020-12-26 09:57:01,CUST02739,PM005,1539024,153902.4,1692926.4,13564,0,1706490.4
TX0001322,2023-05-23 14:23:47,CUST03498,PM001,179133,17913.3,197046.3,13408,0,210454.3
TX0001323,2022-06-06 17:24:49,CUST03430,PM008,752641,75264.1,827905.1,5899,0,833804.1
TX0001324,2023-10-18 04:49:22,CUST01385,PM003,919865,91986.5,1011851.5,5337,0,1017188.5
TX0001325,2022-11-04 08:34:33,CUST04152,PM001,1622708,162270.8,1784978.8,18341,0,1803319.8
TX0001326,2022-05-24 18:32:08,CUST03538,PM007,421494,42149.4,463643.4,26623,0,490266.4
TX0001327,2021-06-25 23:38:48,CUST03419,PM003,232728,23272.8,256000.8,15592,0,271592.8
TX0001328,2023-06-12 16:47:23,CUST04100,PM002,3915634,391563.4,4307197.4,15905,0,4323102.4
TX0001329,2020-05-31 03:14:02,CUST01872,PM007,20706273,2070004.3,22776277.3,9207,0,22785484.3
TX0001330,2024-02-16 11:17:14,CUST04392,PM002,1821603,158794.7,1980397.7,9457,0,1989854.7
TX0001331,2022-06-07 16:27:01,CUST04901,PM002,7371602,737160.2,8108762.2,6572,0,8115334.2
TX0001332,2021-02-21 05:42:23,CUST02405,PM003,22012202,2201220.2,24213422.2,17249,0,24230671.2
TX0001333,2021-07-12 09:01:48,CUST01138,PM005,0,0,0,0,0,0
TX0001334,2024-12-03 04:36:12,CUST00290,PM004,901021,90102.1,991123.1,24796,0,1015919.1
TX0001335,2020-09-05 01:39:20,CUST03437,PM001,258215,25821.5,284036.5,20770,0,304806.5
TX0001336,2020-03-11 08:50:21,CUST04961,PM003,37125351,3712535.1,40837886.1,15168,0,40853054.1
TX0001337,2020-04-20 03:13:47,CUST02417,PM003,7548536,754853.6,8303389.6,11097,0,8314486.6
TX0001338,2020-02-27 21:37:46,CUST03744,PM009,3277059,273507.8,3550566.8,23047,0,3573613.8
TX0001339,2024-05-17 08:50:43,CUST04940,PM001,1589829,157210.5,1747039.5,17910,0,1764949.5
TX0001340,2024-11-19 02:05:45,CUST04488,PM002,856017,85601.7,941618.7,25551,0,967169.7
TX0001341,2020-11-29 00:51:55,CUST03998,PM001,1371708,137170.8,1508878.8,15643,0,1524521.8
TX0001342,2024-01-22 08:40:43,CUST01306,PM001,1455836,142134.6,1597970.6,23142,0,1621112.6
TX0001343,2023-12-28 19:38:56,CUST01442,PM001,926889,92688.9,1019577.9,28557,0,1048134.9
TX0001344,2024-12-22 09:48:18,CUST04872,PM001,325161,32516.1,357677.1,11137,0,368814.1
TX0001345,2022-10-27 16:54:36,CUST00015,PM001,1899423,158735.9,2058158.9,23283,0,2081441.9
TX0001346,2022-08-26 02:25:18,CUST03888,PM002,10111100,1011110,11122210,10650,0,11132860
TX0001347,2022-12-08 16:38:03,CUST01511,PM001,50488,4109.8,54597.8,28126,0,82723.8
TX0001348,2020-04-21 02:17:03,CUST03226,PM001,51277824,5127782.4,56405606.4,20822,0,56426428.4
TX0001349,2022-05-23 13:25:59,CUST04473,PM008,899614,89961.4,989575.4,7670,0,997245.4
TX0001350,2023-01-27 04:02:47,CUST00607,PM001,8065626,695156.7,8760782.7,17744,0,8778526.7
TX0001351,2022-04-04 03:27:27,CUST00313,PM002,292122,23927.7,316049.7,11794,0,327843.7
TX0001352,2024-03-23 15:56:09,CUST04368,PM004,1008978,86516.2,1095494.2,5434,0,1100928.2
TX0001353,2020-12-13 02:35:58,CUST02348,PM003,130811646,13081164.6,143892810.6,6887,7855961,151755658.6
TX0001354,2020-08-31 12:01:52,CUST04055,PM001,519059,51905.9,570964.9,29679,0,600643.9
TX0001355,2022-05-06 13:39:29,CUST00397,PM007,3765888,334860.8,4100748.8,7505,0,4108253.8
TX0001356,2021-12-26 00:55:14,CUST00651,PM001,16093327,1609332.7,17702659.7,7129,0,17709788.7
TX0001357,2024-07-20 19:46:01,CUST01393,PM003,2084328,208432.8,2292760.8,5109,0,2297869.8
TX0001358,2022-04-03 07:07:22,CUST02361,PM003,432074,43207.4,475281.4,15061,0,490342.4
TX0001359,2021-02-10 16:38:30,CUST04781,PM001,1806932,180693.2,1987625.2,14738,0,2002363.2
TX0001360,2024-10-14 12:59:41,CUST03405,PM001,253489,23168.9,276657.9,16370,0,293027.9
TX0001361,2021-08-20 15:10:35,CUST02714,PM002,7777353,777735.3,8555088.3,27328,434768,9017184.3
TX0001362,2021-12-29 07:42:28,CUST02395,PM001,1908367,190836.7,2099203.7,10789,178629,2288621.7
TX0001363,2023-03-11 19:49:20,CUST02675,PM004,544498,51022.8,595520.8,19333,38544,653397.8
TX0001364,2021-09-11 12:17:06,CUST01706,PM001,7802961,780296.1,8583257.1,6946,656415,9246618.1
TX0001365,2023-12-22 11:14:12,CUST01102,PM003,129372,12937.2,142309.2,8930,0,151239.2
TX0001366,2023-01-03 03:35:46,CUST04493,PM003,12644733,1263182.8,13907915.8,28944,0,13936859.8
TX0001367,2020-08-20 06:35:51,CUST03312,PM001,665641,66564.1,732205.1,11111,0,743316.1
TX0001368,2023-07-20 07:48:48,CUST00439,PM005,21452719,2132589.9,23585308.9,23782,0,23609090.9
TX0001369,2020-02-01 14:05:15,CUST04816,PM005,8917530,891753,9809283,29323,0,9838606
TX0001370,2020-06-18 11:14:10,CUST03540,PM001,324792,32479.2,357271.2,9306,0,366577.2
TX0001371,2020-05-10 01:55:43,CUST03419,PM004,44554,4455.4,49009.4,7250,0,56259.4
TX0001372,2022-10-08 07:34:28,CUST00102,PM001,1153074,115307.4,1268381.4,10365,0,1278746.4
TX0001373,2022-12-17 01:10:04,CUST04289,PM007,129122,12759.9,141881.9,27732,0,169613.9
TX0001374,2022-10-15 05:15:54,CUST04847,PM003,2082648,181200,2263848,8119,0,2271967
TX0001375,2022-09-18 05:02:39,CUST00602,PM002,30203,3020.3,33223.3,28550,1883,63656.3
TX0001376,2020-11-22 22:33:37,CUST01692,PM003,1727135,172713.5,1899848.5,19448,0,1919296.5
TX0001377,2020-05-21 00:39:57,CUST03250,PM001,963708,96370.8,1060078.8,28386,0,1088464.8
TX0001378,2022-03-22 23:44:39,CUST01565,PM001,421839,38654.9,460493.9,12709,0,473202.9
TX0001379,2021-11-07 04:22:27,CUST03753,PM005,3235889,323588.9,3559477.9,22443,0,3581920.9
TX0001380,2022-03-23 02:47:36,CUST02183,PM004,803644,75068.2,878712.2,15123,0,893835.2
TX0001381,2022-06-04 17:10:58,CUST00489,PM001,738297,73829.7,812126.7,11813,0,823939.7
TX0001382,2024-09-23 19:32:05,CUST00489,PM005,465519,46551.9,512070.9,28518,0,540588.9
TX0001383,2022-12-24 14:32:05,CUST01444,PM002,2395392,221613.3,2617005.3,18208,57909,2693122.3
TX0001384,2020-06-19 23:41:13,CUST00875,PM002,1973666,196362.2,2170028.2,8534,0,2178562.2
TX0001385,2021-10-13 12:56:16,CUST01223,PM004,18464743,1846474.3,20311217.3,26363,0,20337580.3
TX0001386,2022-01-08 10:44:59,CUST02717,PM002,125590,12201.3,137791.3,12866,4703,155360.3
TX0001387,2022-05-23 16:49:12,CUST04029,PM007,15033883,1503388.3,16537271.3,9309,0,16546580.3
TX0001388,2022-06-04 22:11:07,CUST02831,PM003,23464180,2346418,25810598,14637,0,25825235
TX0001389,2020-05-31 04:31:49,CUST00200,PM004,95596,9559.6,105155.6,16878,0,122033.6
TX0001390,2024-02-04 06:59:19,CUST04279,PM007,3621277,343578.1,3964855.1,23639,0,3988494.1
TX0001391,2024-04-15 14:23:51,CUST01742,PM002,0,0,0,0,0,0
TX0001392,2020-08-13 11:17:05,CUST01053,PM007,268074,26807.4,294881.4,17855,0,312736.4
TX0001393,2021-09-06 07:29:05,CUST02325,PM003,1665269,166526.9,1831795.9,9950,0,1841745.9
TX0001394,2022-01-28 22:04:06,CUST04995,PM002,301918,30191.8,332109.8,24518,0,356627.8
TX0001395,2021-03-28 10:41:50,CUST01041,PM003,1003667,100366.7,1104033.7,20958,0,1124991.7
TX0001396,2022-12-03 13:20:24,CUST04082,PM001,66615,6661.5,73276.5,10766,0,84042.5
TX0001397,2023-08-12 05:50:26,CUST02966,PM002,269359,23931.9,293290.9,25319,9934,328543.9
TX0001398,2022-12-04 05:38:26,CUST02505,PM003,6842568,643345,7485913,22068,0,7507981
TX0001399,2024-05-13 06:44:25,CUST01013,PM001,6126728,612672.8,6739400.8,16147,0,6755547.8
TX0001400,2020-06-19 14:06:08,CUST00508,PM002,604549,57152.7,661701.7,19884,0,681585.7
TX0001401,2020-05-30 02:36:58,CUST01172,PM008,5419859,541985.9,5961844.9,18946,0,5980790.9
TX0001402,2024-02-05 20:24:50,CUST00404,PM004,485705,48570.5,534275.5,16870,0,551145.5
TX0001403,2020-03-07 05:36:23,CUST04320,PM002,19917231,1991723.1,21908954.1,23905,0,21932859.1
TX0001404,2022-04-08 09:32:28,CUST02849,PM003,39973,3588.6,43561.6,5643,0,49204.6
TX0001405,2023-08-08 23:28:22,CUST00943,PM002,5290806,467151.3,5757957.3,26557,0,5784514.3
TX0001406,2023-08-25 22:00:45,CUST01059,PM006,7988262,798826.2,8787088.2,8609,0,8795697.2
TX0001407,2023-12-10 02:37:56,CUST02832,PM002,26264076,2626407.6,28890483.6,19725,0,28910208.6
TX0001408,2022-08-06 23:39:13,CUST02418,PM003,613278,61327.8,674605.8,15020,0,689625.8
TX0001409,2020-04-06 19:26:45,CUST04602,PM006,922340,79178.6,1001518.6,18081,0,1019599.6
TX0001410,2021-05-20 11:44:21,CUST03089,PM003,232365,23236.5,255601.5,6579,0,262180.5
TX0001411,2023-01-06 18:09:03,CUST03881,PM008,1548493,154849.3,1703342.3,16683,83877,1803902.3
TX0001412,2023-06-20 20:56:31,CUST03799,PM001,441607,44160.7,485767.7,21340,0,507107.7
TX0001413,2021-05-30 10:33:12,CUST02887,PM001,3219935,321993.5,3541928.5,8783,0,3550711.5
TX0001414,2022-05-15 22:33:42,CUST03254,PM001,2078953,207895.3,2286848.3,19938,86542,2393328.3
TX0001415,2020-08-21 17:17:35,CUST04837,PM001,6674842,554915.1,7229757.1,11265,0,7241022.1
TX0001416,2023-02-27 11:49:22,CUST03637,PM002,5335685,514895.1,5850580.1,25818,0,5876398.1
TX0001417,2020-02-03 13:47:21,CUST04909,PM002,1000484,100048.4,1100532.4,21557,0,1122089.4
TX0001418,2024-09-03 19:35:40,CUST02535,PM006,104503965,10450396.5,114954361.5,18043,0,114972404.5
TX0001419,2022-02-25 23:40:23,CUST04025,PM003,110240,9732.8,119972.8,26657,0,146629.8
TX0001420,2020-03-28 14:55:52,CUST04458,PM008,8618345,860780.4,9479125.4,8230,0,9487355.4
TX0001421,2023-08-24 18:07:29,CUST01318,PM002,632656,63265.6,695921.6,24996,0,720917.6
TX0001422,2022-06-25 21:32:10,CUST00115,PM001,698160,69816,767976,7710,34958,810644
TX0001423,2020-01-01 09:30:36,CUST03969,PM006,1715337,171533.7,1886870.7,29107,0,1915977.7
TX0001424,2024-04-10 04:53:21,CUST02802,PM002,314581,31458.1,346039.1,25756,0,371795.1
TX0001425,2023-09-09 21:52:12,CUST02637,PM001,1123626,101312.9,1224938.9,29539,0,1254477.9
TX0001426,2021-09-18 23:48:42,CUST00449,PM006,1726743,172674.3,1899417.3,22111,81824,2003352.3
TX0001427,2020-07-11 14:31:50,CUST01956,PM007,2062264,206226.4,2268490.4,17871,0,2286361.4
TX0001428,2023-01-24 04:59:15,CUST00898,PM001,2081706,208170.6,2289876.6,22811,0,2312687.6
TX0001429,2020-10-05 04:49:25,CUST03311,PM002,2638384,263468.5,2901852.5,26128,0,2927980.5
TX0001430,2023-05-29 15:14:36,CUST00927,PM003,756791,71873,828664,18142,0,846806
TX0001431,2022-08-23 08:20:23,CUST00269,PM004,1199257,119925.7,1319182.7,26705,0,1345887.7
TX0001432,2020-09-20 01:28:30,CUST00029,PM007,7666088,726687.1,8392775.1,20796,0,8413571.1
TX0001433,2024-05-20 04:55:32,CUST04529,PM006,630226,63022.6,693248.6,22952,0,716200.6
TX0001434,2020-12-04 19:01:12,CUST00932,PM003,2365997,206181.8,2572178.8,26545,0,2598723.8
TX0001435,2023-05-20 09:20:14,CUST04123,PM001,786379,78637.9,865016.9,5312,0,870328.9
TX0001436,2024-02-01 03:58:29,CUST01959,PM002,525172,52517.2,577689.2,7171,0,584860.2
TX0001437,2022-12-11 19:52:13,CUST04050,PM003,12964553,1205996.3,14170549.3,22426,0,14192975.3
TX0001438,2024-06-25 14:14:06,CUST02166,PM004,1593994,159399.4,1753393.4,20908,0,1774301.4
TX0001439,2020-01-01 18:11:09,CUST01628,PM003,55886,5588.6,61474.6,12159,924,74557.6
TX0001440,2020-11-14 20:58:41,CUST03549,PM001,1988868,198886.8,2187754.8,23255,0,2211009.8
TX0001441,2024-05-14 10:31:18,CUST00961,PM003,11111331,1111133.1,12222464.1,27646,0,12250110.1
TX0001442,2022-04-13 18:52:59,CUST03561,PM002,3485893,348589.3,3834482.3,11850,0,3846332.3
TX0001443,2022-03-31 01:00:27,CUST01840,PM009,1812826,181282.6,1994108.6,24853,0,2018961.6
TX0001444,2021-10-29 03:23:25,CUST00316,PM002,293605,29360.5,322965.5,16499,0,339464.5
TX0001445,2024-04-20 08:21:39,CUST04242,PM004,245358,24535.8,269893.8,17528,0,287421.8
TX0001446,2021-06-27 22:51:13,CUST02467,PM003,2336432,233643.2,2570075.2,21135,0,2591210.2
TX0001447,2024-06-19 14:35:27,CUST02530,PM003,337282,33728.2,371010.2,13648,0,384658.2
TX0001448,2021-01-29 06:32:03,CUST01399,PM001,31494,3149.4,34643.4,9078,0,43721.4
TX0001449,2023-06-03 01:33:28,CUST02169,PM009,8858921,876632,9735553,27285,0,9762838
TX0001450,2023-12-25 14:53:56,CUST01464,PM001,192121,17254.5,209375.5,10597,0,219972.5
TX0001451,2022-04-21 07:16:57,CUST01127,PM001,2496506,220984.8,2717490.8,9454,0,2726944.8
TX0001452,2021-01-19 22:39:15,CUST04091,PM009,168365,16836.5,185201.5,20058,2978,208237.5
TX0001453,2022-06-23 14:41:58,CUST00428,PM004,0,0,0,0,0,0
TX0001454,2020-09-09 16:32:54,CUST04172,PM001,2472490,247249,2719739,14577,0,2734316
TX0001455,2024-09-28 19:48:37,CUST01891,PM004,524802,46611.1,571413.1,29209,0,600622.1
TX0001456,2022-08-16 11:00:00,CUST03088,PM002,4226739,422673.9,4649412.9,18176,0,4667588.9
TX0001457,2023-11-16 23:54:59,CUST02681,PM001,2382935,225916.1,2608851.1,5308,0,2614159.1
TX0001458,2021-08-15 07:23:25,CUST04835,PM003,20465044,2045469.6,22510513.6,22492,0,22533005.6
TX0001459,2024-11-25 19:02:14,CUST01853,PM001,849610,84961,934571,28121,0,962692
TX0001460,2021-05-15 00:32:14,CUST02305,PM008,3266583,323269.5,3589852.5,27243,0,3617095.5
TX0001461,2022-11-22 15:46:45,CUST01295,PM007,377368,37736.8,415104.8,20895,0,435999.8
TX0001462,2022-02-11 11:03:40,CUST03828,PM002,2440296,244029.6,2684325.6,22349,0,2706674.6
TX0001463,2021-06-26 22:11:33,CUST03692,PM001,1079742,107974.2,1187716.2,14720,0,1202436.2
TX0001464,2021-11-13 23:50:47,CUST00427,PM001,359376,35937.6,395313.6,28278,0,423591.6
TX0001465,2024-01-26 18:50:53,CUST00242,PM003,888116,74562.7,962678.7,17265,0,979943.7
TX0001466,2022-04-23 04:41:24,CUST01597,PM009,20021488,2002148.8,22023636.8,12930,0,22036566.8
TX0001467,2024-09-03 22:05:29,CUST04807,PM007,36610,3065.3,39675.3,23012,1966,64653.3
TX0001468,2021-05-02 03:03:43,CUST02106,PM005,669680,66968,736648,8027,0,744675
TX0001469,2020-06-16 19:00:49,CUST04538,PM001,64024,6402.4,70426.4,21460,0,91886.4
TX0001470,2020-07-15 16:35:33,CUST01870,PM002,139309,13930.9,153239.9,9586,0,162825.9
TX0001471,2024-11-02 21:53:26,CUST02307,PM002,826484,82648.4,909132.4,14923,0,924055.4
TX0001472,2024-12-25 05:34:23,CUST03981,PM008,3203412,302466.7,3505878.7,27664,0,3533542.7
TX0001473,2020-04-03 05:15:56,CUST03242,PM005,244810,24481,269291,25957,0,295248
TX0001474,2024-04-08 10:49:51,CUST02019,PM001,497046,49704.6,546750.6,5318,0,552068.6
TX0001475,2020-12-05 04:29:20,CUST03255,PM008,23700,2045.5,25745.5,12800,0,38545.5
TX0001476,2020-02-21 04:02:32,CUST02137,PM007,2454864,245486.4,2700350.4,17808,0,2718158.4
TX0001477,2021-05-12 12:50:47,CUST00847,PM007,3072659,287717.4,3360376.4,6741,211284,3578401.4
TX0001478,2024-09-11 21:30:11,CUST04066,PM003,1502463,150246.3,1652709.3,25742,113151,1791602.3
TX0001479,2020-12-17 17:56:03,CUST00791,PM002,369006,36900.6,405906.6,27114,0,433020.6
TX0001480,2024-05-02 03:08:04,CUST00259,PM003,23670393,2361641.5,26032034.5,23357,0,26055391.5
TX0001481,2021-02-17 10:54:48,CUST02273,PM007,36949,3694.9,40643.9,9382,0,50025.9
TX0001482,2022-07-24 15:11:52,CUST03153,PM001,1285028,122471.7,1407499.7,19582,0,1427081.7
TX0001483,2022-12-06 23:39:43,CUST04358,PM003,312889779,31288977.9,344178756.9,17333,20199448,364395537.9
TX0001484,2024-12-07 02:45:39,CUST02487,PM001,1520286,135734.5,1656020.5,10195,0,1666215.5
TX0001485,2021-09-05 22:38:52,CUST01650,PM001,188497,18849.7,207346.7,14593,0,221939.7
TX0001486,2022-05-22 10:52:27,CUST01343,PM002,415460,39289.1,454749.1,27766,21331,503846.1
TX0001487,2022-09-07 17:02:32,CUST02715,PM004,221041,22104.1,243145.1,24674,0,267819.1
TX0001488,2024-11-13 17:53:51,CUST01029,PM009,60065542,6006554.2,66072096.2,20862,0,66092958.2
TX0001489,2020-02-02 20:43:13,CUST04331,PM001,0,0,0,0,0,0
TX0001490,2023-08-25 05:47:18,CUST04749,PM002,1718080,171808,1889888,28065,0,1917953
TX0001491,2022-01-19 17:49:37,CUST02045,PM004,557199,55719.9,612918.9,20451,0,633369.9
TX0001492,2023-11-08 18:02:52,CUST02611,PM003,588383,58838.3,647221.3,16046,0,663267.3
TX0001493,2023-08-02 08:23:35,CUST04529,PM001,491278,41264.8,532542.8,10393,0,542935.8
TX0001494,2023-01-30 00:27:52,CUST04292,PM008,592491,59249.1,651740.1,28575,46962,727277.1
TX0001495,2020-06-02 01:22:12,CUST03680,PM010,796661,79666.1,876327.1,26438,0,902765.1
TX0001496,2022-06-07 22:34:13,CUST04194,PM001,7682504,768250.4,8450754.4,29892,0,8480646.4
TX0001497,2021-02-02 14:48:16,CUST01219,PM003,2995050,299505,3294555,22115,0,3316670
TX0001498,2024-05-22 20:09:34,CUST02891,PM001,478439,47843.9,526282.9,5840,0,532122.9
TX0001499,2024-11-23 15:17:27,CUST04018,PM007,21094,2109.4,23203.4,14214,0,37417.4
TX0001500,2023-06-20 18:07:43,CUST04921,PM001,1260952,126095.2,1387047.2,22991,0,1410038.2
TX0001501,2023-04-26 13:11:16,CUST03084,PM005,2539384,223438.9,2762822.9,28806,0,2791628.9
TX0001502,2021-11-25 15:29:21,CUST00884,PM004,68822,6882.2,75704.2,24243,0,99947.2
TX0001503,2023-06-24 15:39:25,CUST04562,PM001,7524384,752438.4,8276822.4,17052,0,8293874.4
TX0001504,2021-09-11 13:45:47,CUST03539,PM005,1536936,153693.6,1690629.6,15420,0,1706049.6
TX0001505,2023-06-02 02:09:16,CUST04571,PM007,5021359,501516.5,5522875.5,18384,0,5541259.5
TX0001506,2023-11-30 08:52:38,CUST00817,PM002,3132746,312888.7,3445634.7,19462,0,3465096.7
TX0001507,2024-12-22 12:02:05,CUST00307,PM003,2724458,272445.8,2996903.8,25781,0,3022684.8
TX0001508,2020-08-27 23:21:33,CUST02207,PM001,2024412,202441.2,2226853.2,12180,0,2239033.2
TX0001509,2024-10-23 10:05:12,CUST02084,PM002,8197162,819716.2,9016878.2,27877,0,9044755.2
TX0001510,2024-02-03 22:22:11,CUST02768,PM004,1349628,134962.8,1484590.8,7785,0,1492375.8
TX0001511,2022-02-18 22:36:57,CUST04408,PM002,3588750,358875,3947625,23356,0,3970981
TX0001512,2024-04-27 09:55:54,CUST03075,PM002,0,0,0,0,0,0
TX0001513,2021-02-27 15:26:16,CUST00980,PM003,10120727,1010782.3,11131509.3,26257,0,11157766.3
TX0001514,2020-11-03 09:30:46,CUST00673,PM003,365727,36572.7,402299.7,10174,0,412473.7
TX0001515,2020-05-11 20:47:06,CUST04663,PM004,778923,77892.3,856815.3,15671,0,872486.3
TX0001516,2024-05-20 17:46:58,CUST01373,PM003,846283,84628.3,930911.3,7930,0,938841.3
TX0001517,2022-10-31 20:23:03,CUST02648,PM007,1253020,125302,1378322,7581,0,1385903
TX0001518,2023-04-04 04:45:44,CUST04030,PM002,27912,2791.2,30703.2,10547,0,41250.2
TX0001519,2022-11-29 19:41:28,CUST02871,PM005,1417616,141761.6,1559377.6,15626,133539,1708542.6
