funnel_id,channel_source,customer_id,sku_id,funnel_date,status,event,order_id
CHN7704983,Website,CUST02032,SKU01202,2021-08-15 15:57:50,Add to Cart,Organic,
CHN3647243,Website,CUST02032,SKU01202,2021-08-15 15:58:02,Purchase,Organic,ORD0000342-1
CHN9641610,Play Store,CUST00276,SKU03925,2020-07-06 09:29:03,Purchase,Click to Buy,ORD0000343-1
CHN3064010,Play Store,CUST04350,SKU03145,2023-05-28 20:50:54,Click,Organic,
CHN4167106,Play Store,CUST04350,SKU03145,2023-05-28 20:51:45,Viewed,Organic,
CHN6465985,Play Store,CUST04350,SKU03145,2023-05-28 20:52:03,Add to Cart,Organic,
CHN6878806,Play Store,CUST04350,SKU03145,2023-05-28 20:52:14,Purchase,Organic,ORD0000344-1
CHN4143677,App Store,CUST04415,SKU00996,2021-03-12 06:32:50,Click,Organic,
CHN5397404,App Store,CUST04415,SKU00996,2021-03-12 06:33:26,Viewed,Organic,
CHN2836193,App Store,CUST04415,SKU00996,2021-03-12 06:34:06,Add to Cart,Organic,
CHN0209583,App Store,CUST04415,SKU00996,2021-03-12 06:34:26,Purchase,Organic,ORD0000345-1
CHN6601729,App Store,CUST00805,SKU04297,2022-11-26 10:57:45,Click,Organic,
CHN2262668,App Store,CUST00805,SKU04297,2022-11-26 10:58:16,Viewed,Organic,
CHN5863719,App Store,CUST00805,SKU04297,2022-11-26 10:58:30,Add to Cart,Organic,
CHN9764682,App Store,CUST00805,SKU04297,2022-11-26 10:58:45,Purchase,Organic,ORD0000346-1
CHN2516412,Website,CUST01534,SKU04436,2023-12-09 17:44:15,Click,Organic,
CHN4500164,Website,CUST01534,SKU04436,2023-12-09 17:44:15,Viewed,Organic,
CHN8678958,Website,CUST01534,SKU04436,2023-12-09 17:44:40,Add to Cart,Organic,
CHN0090362,Website,CUST01534,SKU04436,2023-12-09 17:44:55,Purchase,Organic,ORD0000347-1
CHN5080603,Play Store,CUST04480,SKU01007,2020-03-15 19:38:22,Click,Organic,
CHN0541765,Play Store,CUST04480,SKU01007,2020-03-15 19:38:33,Viewed,Organic,
CHN5494103,Play Store,CUST04480,SKU01007,2020-03-15 19:39:11,Add to Cart,Organic,
CHN2937723,Play Store,CUST04480,SKU01007,2020-03-15 19:39:28,Purchase,Organic,ORD0000348-1
CHN8579090,App Store,CUST04151,SKU00697,2020-01-29 08:21:38,Click,Organic,
CHN2158732,App Store,CUST04151,SKU00697,2020-01-29 08:22:01,Viewed,Organic,
CHN5222086,App Store,CUST04151,SKU00697,2020-01-29 08:22:27,Add to Cart,Organic,
CHN8032809,App Store,CUST04151,SKU00697,2020-01-29 08:22:40,Purchase,Organic,ORD0000349-1
CHN8188216,Website,CUST02667,SKU02170,2021-01-11 06:06:15,Click,Organic,
CHN3979339,Website,CUST02667,SKU02170,2021-01-11 06:05:58,Viewed,Organic,
CHN4623958,Website,CUST02667,SKU02170,2021-01-11 06:06:37,Add to Cart,Organic,
CHN5169304,Website,CUST02667,SKU02170,2021-01-11 06:06:50,Purchase,Organic,ORD0000350-1
CHN6006209,Play Store,CUST03358,SKU03486,2024-07-10 13:50:24,Click,Organic,
CHN5705629,Play Store,CUST03358,SKU03486,2024-07-10 13:50:26,Viewed,Organic,
CHN6389948,Play Store,CUST03358,SKU03486,2024-07-10 13:50:49,Add to Cart,Organic,
CHN8201871,Play Store,CUST03358,SKU03486,2024-07-10 13:51:06,Purchase,Organic,ORD0000351-1
CHN5101718,App Store,CUST04268,SKU00006,2022-07-26 22:12:16,Click,Organic,
CHN6577477,App Store,CUST04268,SKU00006,2022-07-26 22:12:24,Viewed,Organic,
CHN8670317,App Store,CUST04268,SKU00006,2022-07-26 22:12:53,Add to Cart,Organic,
CHN6630867,App Store,CUST04268,SKU00006,2022-07-26 22:13:06,Purchase,Organic,ORD0000352-1
CHN9974645,Website,CUST02088,SKU00061,2023-05-16 03:24:45,Purchase,Click to Buy,ORD0000353-1
CHN9838724,Play Store,CUST02889,SKU01465,2022-11-14 20:20:44,Click,Organic,
CHN2364821,Play Store,CUST02889,SKU01465,2022-11-14 20:22:18,Viewed,Organic,
CHN9769206,Play Store,CUST02889,SKU01465,2022-11-14 20:22:20,Add to Cart,Organic,
CHN2743249,Play Store,CUST02889,SKU01465,2022-11-14 20:22:38,Purchase,Organic,ORD0000354-1
CHN9406078,Play Store,CUST04527,SKU02990,2020-01-24 13:46:57,Click,Organic,
CHN3976340,Play Store,CUST04527,SKU02990,2020-01-24 13:47:21,Viewed,Organic,
CHN6887919,Play Store,CUST04527,SKU02990,2020-01-24 13:47:45,Add to Cart,Organic,
CHN2783496,Play Store,CUST04527,SKU02990,2020-01-24 13:48:02,Purchase,Organic,ORD0000355-1
CHN8644803,Play Store,CUST02875,SKU01311,2021-03-13 14:20:54,Click,Organic,
CHN4150829,Play Store,CUST02875,SKU01311,2021-03-13 14:21:32,Viewed,Organic,
CHN4793894,Play Store,CUST02875,SKU01311,2021-03-13 14:21:50,Add to Cart,Organic,
CHN5346141,Play Store,CUST02875,SKU01311,2021-03-13 14:22:00,Purchase,Organic,ORD0000356-1
CHN3426319,App Store,CUST02613,SKU01074,2023-05-17 00:31:07,Click,Organic,
CHN8161732,App Store,CUST02613,SKU01074,2023-05-17 00:31:10,Viewed,Organic,
CHN9693521,App Store,CUST02613,SKU01074,2023-05-17 00:31:25,Add to Cart,Organic,
CHN9416514,App Store,CUST02613,SKU01074,2023-05-17 00:31:38,Purchase,Organic,ORD0000357-1
CHN3344830,Play Store,CUST02547,SKU03413,2021-05-01 06:32:17,Click,Organic,
CHN9350187,Play Store,CUST02547,SKU03413,2021-05-01 06:32:55,Viewed,Organic,
CHN6585955,Play Store,CUST02547,SKU03413,2021-05-01 06:33:31,Add to Cart,Organic,
CHN4934641,Play Store,CUST02547,SKU03413,2021-05-01 06:33:49,Purchase,Organic,ORD0000358-1
CHN4028159,App Store,CUST03485,SKU04485,2021-12-09 15:13:50,Purchase,Click to Buy,ORD0000359-1
CHN1861163,App Store,CUST01267,SKU02426,2021-03-24 04:21:57,Click,Organic,
CHN3455614,App Store,CUST01267,SKU02426,2021-03-24 04:22:58,Viewed,Organic,
CHN6074766,App Store,CUST01267,SKU02426,2021-03-24 04:23:32,Add to Cart,Organic,
CHN2545578,App Store,CUST01267,SKU02426,2021-03-24 04:23:43,Purchase,Organic,ORD0000360-1
CHN1840866,App Store,CUST04024,SKU00383,2022-09-09 04:55:18,Purchase,Click to Buy,ORD0000361-1
CHN8463540,Play Store,CUST01604,SKU03221,2023-07-07 23:39:54,Click,Organic,
CHN7708028,Play Store,CUST01604,SKU03221,2023-07-07 23:40:49,Viewed,Organic,
CHN8594957,Play Store,CUST01604,SKU03221,2023-07-07 23:41:17,Add to Cart,Organic,
CHN5074461,Play Store,CUST01604,SKU03221,2023-07-07 23:41:28,Purchase,Organic,ORD0000362-1
CHN9490407,App Store,CUST03951,SKU00610,2024-08-28 12:21:08,Click,Organic,
CHN1689580,App Store,CUST03951,SKU00610,2024-08-28 12:21:05,Viewed,Organic,
CHN9728333,App Store,CUST03951,SKU00610,2024-08-28 12:21:29,Add to Cart,Organic,
CHN3641535,App Store,CUST03951,SKU00610,2024-08-28 12:21:41,Purchase,Organic,ORD0000363-1
CHN7418028,App Store,CUST04806,SKU04939,2023-12-08 17:27:30,Purchase,Click to Buy,ORD0000364-1
CHN7404174,App Store,CUST04070,SKU04567,2022-09-11 23:31:54,Click,Organic,
CHN4543732,App Store,CUST04070,SKU04567,2022-09-11 23:31:35,Viewed,Organic,
CHN5715098,App Store,CUST04070,SKU04567,2022-09-11 23:32:16,Add to Cart,Organic,
CHN2892670,App Store,CUST04070,SKU04567,2022-09-11 23:32:34,Purchase,Organic,ORD0000365-1
CHN1182191,Website,CUST03036,SKU03810,2020-07-30 04:46:43,Click,Organic,
CHN3494400,Website,CUST03036,SKU03810,2020-07-30 04:46:49,Viewed,Organic,
CHN8972280,Website,CUST03036,SKU03810,2020-07-30 04:47:38,Add to Cart,Organic,
CHN0294970,Website,CUST03036,SKU03810,2020-07-30 04:47:48,Purchase,Organic,ORD0000366-1
CHN2561467,App Store,CUST01371,SKU01731,2023-04-03 10:15:28,Click,Organic,
CHN3070799,App Store,CUST01371,SKU01731,2023-04-03 10:16:28,Viewed,Organic,
CHN8835292,App Store,CUST01371,SKU01731,2023-04-03 10:16:49,Add to Cart,Organic,
CHN5183886,App Store,CUST01371,SKU01731,2023-04-03 10:17:06,Purchase,Organic,ORD0000367-1
CHN1732731,App Store,CUST04906,SKU00847,2020-05-25 00:57:58,Click,Organic,
CHN1650363,App Store,CUST04906,SKU00847,2020-05-25 00:59:17,Viewed,Organic,
CHN5608599,App Store,CUST04906,SKU00847,2020-05-25 00:59:36,Add to Cart,Organic,
CHN8700070,App Store,CUST04906,SKU00847,2020-05-25 00:59:52,Purchase,Organic,ORD0000368-1
CHN9537896,App Store,CUST00207,SKU04419,2023-08-16 00:13:24,Click,Organic,
CHN9539478,App Store,CUST00207,SKU04419,2023-08-16 00:13:22,Viewed,Organic,
CHN0817071,App Store,CUST00207,SKU04419,2023-08-16 00:13:55,Add to Cart,Organic,
CHN5474175,App Store,CUST00207,SKU04419,2023-08-16 00:14:15,Purchase,Organic,ORD0000369-1
CHN2686913,App Store,CUST01668,SKU00388,2020-07-28 04:49:10,Click,Organic,
CHN5389877,App Store,CUST01668,SKU00388,2020-07-28 04:49:39,Viewed,Organic,
CHN7422245,App Store,CUST01668,SKU00388,2020-07-28 04:50:19,Add to Cart,Organic,
CHN2457098,App Store,CUST01668,SKU00388,2020-07-28 04:50:33,Purchase,Organic,ORD0000370-1
CHN8093377,Play Store,CUST00691,SKU04325,2022-12-16 10:22:39,Click,Organic,
CHN0799408,Play Store,CUST00691,SKU04325,2022-12-16 10:22:37,Viewed,Organic,
CHN6203047,Play Store,CUST00691,SKU04325,2022-12-16 10:23:07,Add to Cart,Organic,
CHN9734475,Play Store,CUST00691,SKU04325,2022-12-16 10:23:18,Purchase,Organic,ORD0000371-1
CHN1256034,Play Store,CUST04238,SKU03649,2020-04-10 12:39:53,Click,Organic,
CHN4374466,Play Store,CUST04238,SKU03649,2020-04-10 12:40:17,Viewed,Organic,
CHN4264634,Play Store,CUST04238,SKU03649,2020-04-10 12:40:33,Add to Cart,Organic,
CHN3805211,Play Store,CUST04238,SKU03649,2020-04-10 12:40:53,Purchase,Organic,ORD0000372-1
CHN1467167,App Store,CUST02439,SKU04869,2024-08-22 22:38:07,Click,Organic,
CHN4231102,App Store,CUST02439,SKU04869,2024-08-22 22:39:23,Viewed,Organic,
CHN5132810,App Store,CUST02439,SKU04869,2024-08-22 22:39:51,Add to Cart,Organic,
CHN8885488,App Store,CUST02439,SKU04869,2024-08-22 22:40:04,Purchase,Organic,ORD0000373-1
CHN1840614,Website,CUST02004,SKU04288,2023-02-14 20:01:28,Click,Organic,
CHN6410900,Website,CUST02004,SKU04288,2023-02-14 20:01:39,Viewed,Organic,
CHN6004116,Website,CUST02004,SKU04288,2023-02-14 20:02:16,Add to Cart,Organic,
CHN7871634,Website,CUST02004,SKU04288,2023-02-14 20:02:27,Purchase,Organic,ORD0000374-1
CHN3620924,App Store,CUST04218,SKU01265,2020-02-12 03:36:30,Click,Organic,
CHN7949254,App Store,CUST04218,SKU01265,2020-02-12 03:36:52,Viewed,Organic,
CHN7369757,App Store,CUST04218,SKU01265,2020-02-12 03:36:57,Add to Cart,Organic,
CHN6253032,App Store,CUST04218,SKU01265,2020-02-12 03:37:13,Purchase,Organic,ORD0000375-1
CHN8317279,Play Store,CUST01543,SKU00301,2022-10-21 05:53:33,Click,Organic,
CHN7236536,Play Store,CUST01543,SKU00301,2022-10-21 05:53:50,Viewed,Organic,
CHN7339555,Play Store,CUST01543,SKU00301,2022-10-21 05:54:33,Add to Cart,Organic,
CHN9675596,Play Store,CUST01543,SKU00301,2022-10-21 05:54:45,Purchase,Organic,ORD0000376-1
CHN0300217,Play Store,CUST02429,SKU02960,2021-12-08 03:14:31,Click,Organic,
CHN4791695,Play Store,CUST02429,SKU02960,2021-12-08 03:15:27,Viewed,Organic,
CHN6565604,Play Store,CUST02429,SKU02960,2021-12-08 03:16:11,Add to Cart,Organic,
CHN8354150,Play Store,CUST02429,SKU02960,2021-12-08 03:16:27,Purchase,Organic,ORD0000377-1
CHN4998556,Website,CUST01323,SKU03985,2023-11-19 01:03:43,Purchase,Click to Buy,ORD0000378-1
CHN7111663,Play Store,CUST02336,SKU02820,2022-12-09 03:57:05,Click,Organic,
CHN0270196,Play Store,CUST02336,SKU02820,2022-12-09 03:56:56,Viewed,Organic,
CHN3127080,Play Store,CUST02336,SKU02820,2022-12-09 03:57:35,Add to Cart,Organic,
CHN5556620,Play Store,CUST02336,SKU02820,2022-12-09 03:57:50,Purchase,Organic,ORD0000379-1
CHN4105799,App Store,CUST03868,SKU03299,2022-07-20 01:02:37,Click,Organic,
CHN4512592,App Store,CUST03868,SKU03299,2022-07-20 01:03:02,Viewed,Organic,
CHN9034227,App Store,CUST03868,SKU03299,2022-07-20 01:03:31,Add to Cart,Organic,
CHN5731899,App Store,CUST03868,SKU03299,2022-07-20 01:03:44,Purchase,Organic,ORD0000380-1
CHN5332004,Play Store,CUST01058,SKU04598,2024-04-05 21:37:49,Click,Organic,
CHN7087001,Play Store,CUST01058,SKU04598,2024-04-05 21:38:34,Viewed,Organic,
CHN3165789,Play Store,CUST01058,SKU04598,2024-04-05 21:38:48,Add to Cart,Organic,
CHN2899801,Play Store,CUST01058,SKU04598,2024-04-05 21:38:58,Purchase,Organic,ORD0000381-1
CHN4626550,App Store,CUST03432,SKU00894,2022-01-14 09:35:00,Click,Organic,
CHN7233942,App Store,CUST03432,SKU00894,2022-01-14 09:35:21,Viewed,Organic,
CHN3271287,App Store,CUST03432,SKU00894,2022-01-14 09:35:40,Add to Cart,Organic,
CHN0547061,App Store,CUST03432,SKU00894,2022-01-14 09:35:52,Purchase,Organic,ORD0000382-1
CHN8970570,Website,CUST02483,SKU00043,2024-10-15 23:28:31,Click,Organic,
CHN9975069,Website,CUST02483,SKU00043,2024-10-15 23:29:01,Viewed,Organic,
CHN4976748,Website,CUST02483,SKU00043,2024-10-15 23:29:25,Add to Cart,Organic,
CHN1467823,Website,CUST02483,SKU00043,2024-10-15 23:29:40,Purchase,Organic,ORD0000383-1
CHN3138512,Play Store,CUST04786,SKU01817,2022-04-17 00:25:21,Click,Organic,
CHN6532931,Play Store,CUST04786,SKU01817,2022-04-17 00:26:01,Viewed,Organic,
CHN2566932,Play Store,CUST04786,SKU01817,2022-04-17 00:26:40,Add to Cart,Organic,
CHN1870796,Play Store,CUST04786,SKU01817,2022-04-17 00:26:59,Purchase,Organic,ORD0000384-1
CHN7864919,Play Store,CUST04307,SKU04391,2020-07-26 06:43:24,Click,Organic,
CHN7731559,Play Store,CUST04307,SKU04391,2020-07-26 06:43:54,Viewed,Organic,
CHN1605932,Play Store,CUST04307,SKU04391,2020-07-26 06:44:15,Add to Cart,Organic,
CHN3318265,Play Store,CUST04307,SKU04391,2020-07-26 06:44:29,Purchase,Organic,ORD0000385-1
CHN4729947,App Store,CUST00345,SKU01772,2021-07-19 06:35:04,Click,Organic,
CHN3472329,App Store,CUST00345,SKU01772,2021-07-19 06:35:08,Viewed,Organic,
CHN6048375,App Store,CUST00345,SKU01772,2021-07-19 06:35:27,Add to Cart,Organic,
CHN7327434,App Store,CUST00345,SKU01772,2021-07-19 06:35:38,Purchase,Organic,ORD0000386-1
CHN9791066,Play Store,CUST01904,SKU00056,2024-02-20 19:18:15,Purchase,Click to Buy,ORD0000387-1
CHN8575433,App Store,CUST02579,SKU04593,2021-08-01 19:25:06,Click,Organic,
CHN6292813,App Store,CUST02579,SKU04593,2021-08-01 19:26:10,Viewed,Organic,
CHN2880634,App Store,CUST02579,SKU04593,2021-08-01 19:26:19,Add to Cart,Organic,
CHN9971468,App Store,CUST02579,SKU04593,2021-08-01 19:26:37,Purchase,Organic,ORD0000388-1
CHN9180038,Website,CUST01514,SKU04168,2023-12-21 03:30:07,Click,Organic,
CHN6463759,Website,CUST01514,SKU04168,2023-12-21 03:29:57,Viewed,Organic,
CHN9462215,Website,CUST01514,SKU04168,2023-12-21 03:30:28,Add to Cart,Organic,
CHN2415369,Website,CUST01514,SKU04168,2023-12-21 03:30:40,Purchase,Organic,ORD0000389-1
CHN6012294,App Store,CUST03359,SKU02944,2020-10-08 14:48:33,Click,Organic,
CHN0154631,App Store,CUST03359,SKU02944,2020-10-08 14:49:50,Viewed,Organic,
CHN2350709,App Store,CUST03359,SKU02944,2020-10-08 14:50:08,Add to Cart,Organic,
CHN5139294,App Store,CUST03359,SKU02944,2020-10-08 14:50:20,Purchase,Organic,ORD0000390-1
CHN9347335,Play Store,CUST02662,SKU02826,2020-09-20 21:03:42,Click,Organic,
CHN4420353,Play Store,CUST02662,SKU02826,2020-09-20 21:05:08,Viewed,Organic,
CHN2839183,Play Store,CUST02662,SKU02826,2020-09-20 21:05:27,Add to Cart,Organic,
CHN5770480,Play Store,CUST02662,SKU02826,2020-09-20 21:05:38,Purchase,Organic,ORD0000391-1
CHN4100661,Play Store,CUST01180,SKU02915,2020-05-03 16:08:15,Click,Organic,
CHN0678818,Play Store,CUST01180,SKU02915,2020-05-03 16:08:41,Viewed,Organic,
CHN2156598,Play Store,CUST01180,SKU02915,2020-05-03 16:09:01,Add to Cart,Organic,
CHN4584225,Play Store,CUST01180,SKU02915,2020-05-03 16:09:15,Purchase,Organic,ORD0000392-1
CHN1635644,Website,CUST00017,SKU00573,2024-07-06 09:06:40,Click,Organic,
CHN1438343,Website,CUST00017,SKU00573,2024-07-06 09:08:02,Viewed,Organic,
CHN5967604,Website,CUST00017,SKU00573,2024-07-06 09:08:16,Add to Cart,Organic,
CHN2144088,Website,CUST00017,SKU00573,2024-07-06 09:08:36,Purchase,Organic,ORD0000393-1
CHN6706263,Website,CUST00430,SKU03959,2024-10-23 18:49:18,Click,Organic,
CHN1379655,Website,CUST00430,SKU03959,2024-10-23 18:49:37,Viewed,Organic,
CHN2743956,Website,CUST00430,SKU03959,2024-10-23 18:50:17,Add to Cart,Organic,
CHN7369265,Website,CUST00430,SKU03959,2024-10-23 18:50:31,Purchase,Organic,ORD0000394-1
CHN1279938,Play Store,CUST00089,SKU04182,2022-12-29 10:29:15,Purchase,Click to Buy,ORD0000395-1
CHN8590943,App Store,CUST01814,SKU02742,2022-11-16 05:22:05,Click,Organic,
CHN5838843,App Store,CUST01814,SKU02742,2022-11-16 05:22:41,Viewed,Organic,
CHN9754707,App Store,CUST01814,SKU02742,2022-11-16 05:23:28,Add to Cart,Organic,
CHN5321660,App Store,CUST01814,SKU02742,2022-11-16 05:23:38,Purchase,Organic,ORD0000396-1
CHN7039863,Website,CUST00090,SKU04218,2020-09-05 19:20:43,Click,Organic,
CHN9589645,Website,CUST00090,SKU04218,2020-09-05 19:21:39,Viewed,Organic,
CHN9380557,Website,CUST00090,SKU04218,2020-09-05 19:22:11,Add to Cart,Organic,
CHN7201832,Website,CUST00090,SKU04218,2020-09-05 19:22:27,Purchase,Organic,ORD0000397-1
CHN4081080,Play Store,CUST01901,SKU01553,2023-04-15 13:34:49,Click,Organic,
CHN7074949,Play Store,CUST01901,SKU01553,2023-04-15 13:35:18,Viewed,Organic,
CHN2416620,Play Store,CUST01901,SKU01553,2023-04-15 13:35:20,Add to Cart,Organic,
CHN6565231,Play Store,CUST01901,SKU01553,2023-04-15 13:35:39,Purchase,Organic,ORD0000398-1
CHN9631173,Website,CUST00948,SKU01609,2020-01-24 15:56:09,Click,Organic,
CHN8539659,Website,CUST00948,SKU01609,2020-01-24 15:56:38,Viewed,Organic,
CHN2555759,Website,CUST00948,SKU01609,2020-01-24 15:56:43,Add to Cart,Organic,
CHN0122820,Website,CUST00948,SKU01609,2020-01-24 15:56:58,Purchase,Organic,ORD0000399-1
CHN1732286,Website,CUST03336,SKU03127,2022-09-12 17:40:01,Click,Organic,
CHN2486764,Website,CUST03336,SKU03127,2022-09-12 17:41:13,Viewed,Organic,
CHN6151074,Website,CUST03336,SKU03127,2022-09-12 17:41:35,Add to Cart,Organic,
CHN6879241,Website,CUST03336,SKU03127,2022-09-12 17:41:54,Purchase,Organic,ORD0000400-1
CHN1769524,App Store,CUST03493,SKU03062,2022-12-10 12:41:14,Click,Organic,
CHN6934945,App Store,CUST03493,SKU03062,2022-12-10 12:41:14,Viewed,Organic,
CHN4721795,App Store,CUST03493,SKU03062,2022-12-10 12:41:48,Add to Cart,Organic,
CHN3053263,App Store,CUST03493,SKU03062,2022-12-10 12:41:58,Purchase,Organic,ORD0000401-1
CHN7970329,Website,CUST03135,SKU01081,2024-10-23 03:26:51,Click,Organic,
CHN1683501,Website,CUST03135,SKU01081,2024-10-23 03:28:19,Viewed,Organic,
CHN9404578,Website,CUST03135,SKU01081,2024-10-23 03:28:27,Add to Cart,Organic,
CHN1738363,Website,CUST03135,SKU01081,2024-10-23 03:28:40,Purchase,Organic,ORD0000402-1
CHN2105478,Play Store,CUST04018,SKU03352,2023-12-25 10:57:09,Click,Organic,
CHN3840301,Play Store,CUST04018,SKU03352,2023-12-25 10:57:54,Viewed,Organic,
CHN8478018,Play Store,CUST04018,SKU03352,2023-12-25 10:58:24,Add to Cart,Organic,
CHN2074117,Play Store,CUST04018,SKU03352,2023-12-25 10:58:36,Purchase,Organic,ORD0000403-1
CHN4129552,App Store,CUST00668,SKU03945,2024-12-24 08:02:50,Click,Organic,
CHN8598813,App Store,CUST00668,SKU03945,2024-12-24 08:02:58,Viewed,Organic,
CHN9370084,App Store,CUST00668,SKU03945,2024-12-24 08:03:23,Add to Cart,Organic,
CHN4466735,App Store,CUST00668,SKU03945,2024-12-24 08:03:35,Purchase,Organic,ORD0000404-1
CHN9854219,Play Store,CUST00922,SKU01629,2020-06-13 04:42:19,Click,Organic,
CHN1840929,Play Store,CUST00922,SKU01629,2020-06-13 04:42:30,Viewed,Organic,
CHN1886398,Play Store,CUST00922,SKU01629,2020-06-13 04:43:18,Add to Cart,Organic,
CHN8587862,Play Store,CUST00922,SKU01629,2020-06-13 04:43:28,Purchase,Organic,ORD0000405-1
CHN7137066,Website,CUST04242,SKU02865,2024-08-09 03:42:00,Purchase,Click to Buy,ORD0000406-1
CHN3195089,App Store,CUST02928,SKU03066,2023-02-21 18:49:55,Click,Organic,
CHN3022446,App Store,CUST02928,SKU03066,2023-02-21 18:50:55,Viewed,Organic,
CHN2655176,App Store,CUST02928,SKU03066,2023-02-21 18:51:40,Add to Cart,Organic,
CHN7416017,App Store,CUST02928,SKU03066,2023-02-21 18:51:52,Purchase,Organic,ORD0000407-1
CHN1413901,Play Store,CUST02823,SKU03257,2021-08-20 01:25:20,Click,Organic,
CHN4570728,Play Store,CUST02823,SKU03257,2021-08-20 01:25:41,Viewed,Organic,
CHN1722358,Play Store,CUST02823,SKU03257,2021-08-20 01:25:55,Add to Cart,Organic,
CHN1950032,Play Store,CUST02823,SKU03257,2021-08-20 01:26:10,Purchase,Organic,ORD0000408-1
CHN0746832,Play Store,CUST04039,SKU03095,2023-11-14 02:59:30,Click,Organic,
CHN0380091,Play Store,CUST04039,SKU03095,2023-11-14 03:00:26,Viewed,Organic,
CHN5303876,Play Store,CUST04039,SKU03095,2023-11-14 03:00:47,Add to Cart,Organic,
CHN4162030,Play Store,CUST04039,SKU03095,2023-11-14 03:00:57,Purchase,Organic,ORD0000409-1
CHN2821557,App Store,CUST01843,SKU02791,2020-10-30 19:24:43,Click,Organic,
CHN6933793,App Store,CUST01843,SKU02791,2020-10-30 19:25:14,Viewed,Organic,
CHN8065764,App Store,CUST01843,SKU02791,2020-10-30 19:25:24,Add to Cart,Organic,
CHN9186132,App Store,CUST01843,SKU02791,2020-10-30 19:25:35,Purchase,Organic,ORD0000410-1
CHN9473193,Website,CUST04946,SKU03257,2020-08-11 09:18:06,Click,Organic,
CHN5215435,Website,CUST04946,SKU03257,2020-08-11 09:19:33,Viewed,Organic,
CHN7660221,Website,CUST04946,SKU03257,2020-08-11 09:19:41,Add to Cart,Organic,
CHN2370178,Website,CUST04946,SKU03257,2020-08-11 09:19:57,Purchase,Organic,ORD0000411-1
CHN8255015,App Store,CUST00862,SKU02006,2022-07-02 02:30:45,Click,Organic,
CHN1941883,App Store,CUST00862,SKU02006,2022-07-02 02:31:37,Viewed,Organic,
CHN1232989,App Store,CUST00862,SKU02006,2022-07-02 02:31:40,Add to Cart,Organic,
CHN2181715,App Store,CUST00862,SKU02006,2022-07-02 02:32:00,Purchase,Organic,ORD0000412-1
CHN8884567,App Store,CUST04566,SKU00610,2023-04-27 22:26:00,Click,Organic,
CHN3990945,App Store,CUST04566,SKU00610,2023-04-27 22:26:24,Viewed,Organic,
CHN5686056,App Store,CUST04566,SKU00610,2023-04-27 22:26:41,Add to Cart,Organic,
CHN4066121,App Store,CUST04566,SKU00610,2023-04-27 22:26:54,Purchase,Organic,ORD0000413-1
CHN5113489,Website,CUST03826,SKU02143,2021-11-25 21:47:39,Purchase,Click to Buy,ORD0000414-1
CHN3086618,App Store,CUST00541,SKU03436,2021-05-12 01:59:29,Click,Organic,
CHN8906164,App Store,CUST00541,SKU03436,2021-05-12 02:00:51,Viewed,Organic,
CHN5286718,App Store,CUST00541,SKU03436,2021-05-12 02:01:13,Add to Cart,Organic,
CHN5602360,App Store,CUST00541,SKU03436,2021-05-12 02:01:28,Purchase,Organic,ORD0000415-1
CHN9833905,Play Store,CUST02886,SKU03363,2022-04-17 07:23:47,Click,Organic,
CHN0591957,Play Store,CUST02886,SKU03363,2022-04-17 07:24:46,Viewed,Organic,
CHN6147554,Play Store,CUST02886,SKU03363,2022-04-17 07:25:09,Add to Cart,Organic,
CHN0684285,Play Store,CUST02886,SKU03363,2022-04-17 07:25:22,Purchase,Organic,ORD0000416-1
CHN3380893,Play Store,CUST02282,SKU02184,2024-02-07 12:08:58,Click,Organic,
CHN1433774,Play Store,CUST02282,SKU02184,2024-02-07 12:09:46,Viewed,Organic,
CHN9422181,Play Store,CUST02282,SKU02184,2024-02-07 12:10:24,Add to Cart,Organic,
CHN7619764,Play Store,CUST02282,SKU02184,2024-02-07 12:10:38,Purchase,Organic,ORD0000417-1
CHN7921339,App Store,CUST04733,SKU03284,2021-02-26 14:57:17,Click,Organic,
CHN5841804,App Store,CUST04733,SKU03284,2021-02-26 14:57:26,Viewed,Organic,
CHN2475624,App Store,CUST04733,SKU03284,2021-02-26 14:57:49,Add to Cart,Organic,
CHN6000444,App Store,CUST04733,SKU03284,2021-02-26 14:58:09,Purchase,Organic,ORD0000418-1
CHN1104465,Website,CUST03264,SKU04646,2022-09-16 17:31:28,Click,Organic,
CHN8905778,Website,CUST03264,SKU04646,2022-09-16 17:32:05,Viewed,Organic,
CHN9570443,Website,CUST03264,SKU04646,2022-09-16 17:32:23,Add to Cart,Organic,
CHN3480700,Website,CUST03264,SKU04646,2022-09-16 17:32:35,Purchase,Organic,ORD0000419-1
CHN1500470,App Store,CUST03635,SKU04474,2020-06-29 21:34:05,Click,Organic,
CHN9106929,App Store,CUST03635,SKU04474,2020-06-29 21:34:12,Viewed,Organic,
CHN4560450,App Store,CUST03635,SKU04474,2020-06-29 21:34:48,Add to Cart,Organic,
CHN4891891,App Store,CUST03635,SKU04474,2020-06-29 21:35:04,Purchase,Organic,ORD0000420-1
CHN2974904,Play Store,CUST04914,SKU03926,2020-01-10 08:03:15,Purchase,Click to Buy,ORD0000421-1
CHN9248995,Website,CUST04544,SKU04948,2022-10-17 02:27:49,Click,Organic,
CHN8580604,Website,CUST04544,SKU04948,2022-10-17 02:27:53,Viewed,Organic,
CHN2528340,Website,CUST04544,SKU04948,2022-10-17 02:28:21,Add to Cart,Organic,
