transaction_id,order_id,order_date,customer_id,channel_type,sku_id,quantity,price,before_discount,discount_item,after_discount,is_gross,is_valid,is_net
TX0000606,ORD0000606-1,2023-11-19 04:18:51,CUST02932,Play Store,SKU00418,2,1202836,2405672,0,2405672,1,1,1
TX0000607,ORD0000607-1,2020-07-17 20:01:52,CUST00231,App Store,SKU00958,1,214472,214472,0,214472,1,1,1
TX0000608,ORD0000608-1,2023-04-02 02:02:15,CUST00257,Play Store,SKU00014,2,1717743,3435486,371110,3064376,1,1,1
TX0000609,ORD0000609-1,2022-01-26 02:13:07,CUST01647,App Store,SKU03458,1,248830,248830,0,248830,1,1,1
TX0000610,ORD0000610-1,2021-06-09 04:54:47,CUST00933,Website,SKU02840,1,33246,33246,0,33246,1,1,1
TX0000611,ORD0000611-1,2020-06-14 20:06:28,CUST04157,Play Store,SKU04929,3,507341,1522023,0,1522023,1,1,1
TX0000611,ORD0000611-2,2020-06-14 20:06:28,CUST04157,Play Store,SKU04526,2,28903,57806,0,57806,1,1,1
TX0000611,ORD0000611-3,2020-06-14 20:06:28,CUST04157,Play Store,SKU00043,1,11368247,11368247,0,11368247,1,1,1
TX0000611,ORD0000611-4,2020-06-14 20:06:28,CUST04157,Play Store,SKU02125,1,167674,167674,0,167674,1,1,1
TX0000611,ORD0000611-5,2020-06-14 20:06:28,CUST04157,Play Store,SKU01363,283,462227,130810241,23651520,107158721,1,1,1
TX0000612,ORD0000612-1,2023-08-21 10:34:53,CUST03836,App Store,SKU04621,1,1813682,1813682,270044,1543638,1,1,1
TX0000613,ORD0000613-1,2020-03-26 09:08:54,CUST04708,Website,SKU04473,1,605426,605426,115876,489550,1,1,1
TX0000613,ORD0000613-2,2020-03-26 09:08:54,CUST04708,Website,SKU01329,1,17996,17996,0,17996,1,1,1
TX0000613,ORD0000613-3,2020-03-26 09:08:54,CUST04708,Website,SKU03725,2,823147,1646294,322540,1323754,1,1,1
TX0000613,ORD0000613-4,2020-03-26 09:08:54,CUST04708,Website,SKU01707,1,40898,40898,0,40898,1,1,1
TX0000614,ORD0000614-1,2023-08-21 19:31:38,CUST02718,Website,SKU04204,1,641473,641473,0,641473,1,1,1
TX0000615,ORD0000615-1,2020-12-29 09:20:43,CUST02148,Website,SKU00995,1,34412,34412,0,34412,1,1,1
TX0000616,ORD0000616-1,2021-12-07 23:33:46,CUST01257,App Store,SKU04461,1,124647,124647,0,124647,1,0,0
TX0000616,ORD0000616-2,2021-12-07 23:33:46,CUST01257,App Store,SKU01434,2,392221,784442,80029,704413,1,1,1
TX0000616,ORD0000616-3,2021-12-07 23:33:46,CUST01257,App Store,SKU00787,1,1270746,1270746,0,1270746,1,1,1
TX0000616,ORD0000616-4,2021-12-07 23:33:46,CUST01257,App Store,SKU03051,1,22586800,22586800,2892415,19694385,1,1,1
TX0000617,ORD0000617-1,2020-06-15 18:04:09,CUST03821,Website,SKU02281,1,162328,162328,0,162328,1,0,0
TX0000618,ORD0000618-1,2020-11-22 07:43:10,CUST02597,App Store,SKU01766,1,744743,744743,0,744743,1,1,1
TX0000618,ORD0000618-2,2020-11-22 07:43:10,CUST02597,App Store,SKU02760,1,97967,97967,0,97967,1,1,1
TX0000619,ORD0000619-1,2020-03-23 13:44:13,CUST03730,Website,SKU00580,1,1476011,1476011,0,1476011,1,1,1
TX0000620,ORD0000620-1,2022-09-09 12:58:30,CUST03693,Website,SKU03964,1,57324,57324,0,57324,1,1,1
TX0000620,ORD0000620-2,2022-09-09 12:58:30,CUST03693,Website,SKU02350,1,17326493,17326493,0,17326493,1,1,1
TX0000620,ORD0000620-3,2022-09-09 12:58:30,CUST03693,Website,SKU03083,1,28967,28967,0,28967,1,1,1
TX0000620,ORD0000620-4,2022-09-09 12:58:30,CUST03693,Website,SKU03010,2,1802963,3605926,0,3605926,1,1,1
TX0000621,ORD0000621-1,2021-04-29 14:37:12,CUST02649,Website,SKU00268,1,8100003,8100003,0,8100003,1,1,1
TX0000622,ORD0000622-1,2023-01-28 08:35:10,CUST03144,Website,SKU03987,1,1271428,1271428,133144,1138284,1,1,1
TX0000623,ORD0000623-1,2023-12-08 01:36:21,CUST01146,App Store,SKU03886,1,30294,30294,0,30294,1,1,0
TX0000624,ORD0000624-1,2020-04-13 21:19:35,CUST01881,App Store,SKU01903,1,114165,114165,0,114165,1,1,1
TX0000625,ORD0000625-1,2022-03-02 21:41:32,CUST03333,Website,SKU00853,1,228213,228213,0,228213,1,1,1
TX0000625,ORD0000625-2,2022-03-02 21:41:32,CUST03333,Website,SKU03163,1,22723,22723,0,22723,1,1,1
TX0000625,ORD0000625-3,2022-03-02 21:41:32,CUST03333,Website,SKU03261,1,1040866,1040866,0,1040866,1,1,1
TX0000625,ORD0000625-4,2022-03-02 21:41:32,CUST03333,Website,SKU03638,1,829782,829782,153158,676624,1,1,1
TX0000625,ORD0000625-5,2022-03-02 21:41:32,CUST03333,Website,SKU03703,1,1593994,1593994,0,1593994,1,1,1
TX0000626,ORD0000626-1,2021-02-10 09:23:05,CUST02002,Website,SKU02389,1,413911,413911,0,413911,1,1,1
TX0000626,ORD0000626-2,2021-02-10 09:23:05,CUST02002,Website,SKU01518,1,1624245,1624245,286606,1337639,1,1,1
TX0000626,ORD0000626-3,2021-02-10 09:23:05,CUST02002,Website,SKU02594,300,510861,153258300,0,153258300,1,1,1
TX0000626,ORD0000626-4,2021-02-10 09:23:05,CUST02002,Website,SKU00360,2,232728,465456,0,465456,1,1,1
TX0000627,ORD0000627-1,2020-09-25 08:07:35,CUST03041,Website,SKU02733,1,101543,101543,6325,95218,1,1,1
TX0000628,ORD0000628-1,2024-10-08 06:10:24,CUST00036,Play Store,SKU00404,1,1531888,1531888,0,1531888,1,1,1
TX0000629,ORD0000629-1,2022-10-13 02:48:00,CUST03588,App Store,SKU03912,1,746565,746565,0,746565,1,1,1
TX0000630,ORD0000630-1,2022-12-15 21:06:47,CUST01776,Website,SKU00649,1,791273,791273,0,791273,1,1,0
TX0000630,ORD0000630-2,2022-12-15 21:06:47,CUST01776,Website,SKU00340,1,27851457,27851457,4860292,22991165,1,0,0
TX0000630,ORD0000630-3,2022-12-15 21:06:47,CUST01776,Website,SKU02010,1,18572,18572,0,18572,1,1,1
TX0000631,ORD0000631-1,2021-07-02 13:24:41,CUST04609,Website,SKU00967,1,22367,22367,0,22367,1,1,1
TX0000632,ORD0000632-1,2020-06-07 04:16:55,CUST03656,Play Store,SKU04381,1,614206,614206,0,614206,1,0,0
TX0000633,ORD0000633-1,2022-11-10 22:24:27,CUST00007,App Store,SKU00746,1,1206712,1206712,0,1206712,1,1,1
TX0000633,ORD0000633-2,2022-11-10 22:24:27,CUST00007,App Store,SKU03345,1,35537,35537,0,35537,1,1,1
TX0000633,ORD0000633-3,2022-11-10 22:24:27,CUST00007,App Store,SKU02467,1,296157,296157,0,296157,1,1,1
TX0000633,ORD0000633-4,2022-11-10 22:24:27,CUST00007,App Store,SKU02740,1,44695,44695,0,44695,1,1,1
TX0000634,ORD0000634-1,2022-09-12 10:57:47,CUST04102,Play Store,SKU01696,1,161420,161420,0,161420,1,1,1
TX0000635,ORD0000635-1,2024-04-09 01:09:01,CUST03887,Website,SKU01095,1,158003,158003,0,158003,1,1,1
TX0000636,ORD0000636-1,2021-11-18 01:51:49,CUST00935,Play Store,SKU01262,1,499037,499037,0,499037,1,1,1
TX0000636,ORD0000636-2,2021-11-18 01:51:49,CUST00935,Play Store,SKU00064,1,30144,30144,0,30144,1,1,1
TX0000637,ORD0000637-1,2020-09-24 00:59:20,CUST02093,App Store,SKU03011,2,483453,966906,0,966906,1,1,1
TX0000638,ORD0000638-1,2021-06-29 19:52:32,CUST04181,App Store,SKU01497,1,647122,647122,0,647122,1,1,1
TX0000639,ORD0000639-1,2024-01-18 11:06:18,CUST00956,Play Store,SKU02342,1,205050,205050,0,205050,1,1,1
TX0000640,ORD0000640-1,2021-04-30 06:05:21,CUST04590,Play Store,SKU00929,3,35415,106245,0,106245,1,1,1
TX0000641,ORD0000641-1,2020-02-17 11:42:10,CUST01304,Play Store,SKU01167,488,822112,401190656,0,401190656,1,1,1
TX0000641,ORD0000641-2,2020-02-17 11:42:10,CUST01304,Play Store,SKU04616,4,327527,1310108,0,1310108,1,1,1
TX0000641,ORD0000641-3,2020-02-17 11:42:10,CUST01304,Play Store,SKU00706,2,350585,701170,0,701170,1,1,1
TX0000641,ORD0000641-4,2020-02-17 11:42:10,CUST01304,Play Store,SKU02653,1,1169281,1169281,0,1169281,1,1,1
TX0000641,ORD0000641-5,2020-02-17 11:42:10,CUST01304,Play Store,SKU03489,1,36739,36739,3916,32823,1,1,1
TX0000642,ORD0000642-1,2023-11-08 05:20:05,CUST03289,Play Store,SKU04910,1,24148,24148,0,24148,1,0,0
TX0000642,ORD0000642-2,2023-11-08 05:20:05,CUST03289,Play Store,SKU03925,1,27367,27367,0,27367,1,1,1
TX0000642,ORD0000642-3,2023-11-08 05:20:05,CUST03289,Play Store,SKU04135,1,38188,38188,0,38188,1,1,1
TX0000643,ORD0000643-1,2024-11-21 14:33:51,CUST01977,Website,SKU02172,1,801329,801329,0,801329,1,1,1
TX0000643,ORD0000643-2,2024-11-21 14:33:51,CUST01977,Website,SKU03345,2,35537,71074,0,71074,1,1,1
TX0000644,ORD0000644-1,2020-04-21 12:56:18,CUST00489,Play Store,SKU03175,1,395377,395377,61967,333410,1,1,1
TX0000644,ORD0000644-2,2020-04-21 12:56:18,CUST00489,Play Store,SKU00262,5,304407,1522035,0,1522035,1,1,1
TX0000644,ORD0000644-3,2020-04-21 12:56:18,CUST00489,Play Store,SKU03906,3,35043,105129,12098,93031,1,1,1
TX0000644,ORD0000644-4,2020-04-21 12:56:18,CUST00489,Play Store,SKU03329,4,41687,166748,18715,148033,1,1,1
TX0000645,ORD0000645-1,2020-08-03 12:34:48,CUST01494,Website,SKU03426,1,18382853,18382853,0,18382853,1,1,1
TX0000646,ORD0000646-1,2023-05-29 10:46:58,CUST03005,Website,SKU03080,1,278009,278009,0,278009,1,1,1
TX0000646,ORD0000646-2,2023-05-29 10:46:58,CUST03005,Website,SKU03229,1,396851,396851,0,396851,1,1,1
TX0000646,ORD0000646-3,2023-05-29 10:46:58,CUST03005,Website,SKU00229,1,22583267,22583267,0,22583267,1,1,1
TX0000647,ORD0000647-1,2024-04-30 18:37:18,CUST04772,App Store,SKU00497,1,1345867,1345867,0,1345867,1,1,1
TX0000648,ORD0000648-1,2020-01-05 15:17:27,CUST03531,Website,SKU02725,1,776813,776813,0,776813,1,1,1
TX0000648,ORD0000648-2,2020-01-05 15:17:27,CUST03531,Website,SKU04947,1,204578,204578,0,204578,1,1,1
TX0000649,ORD0000649-1,2022-03-05 23:19:16,CUST01621,Play Store,SKU02389,1,413911,413911,22741,391170,1,1,1
TX0000650,ORD0000650-1,2024-05-13 11:33:43,CUST01284,Play Store,SKU01392,1,41155,41155,0,41155,1,1,1
TX0000651,ORD0000651-1,2023-07-08 08:10:09,CUST01758,Website,SKU04095,2,184177,368354,0,368354,1,1,1
TX0000652,ORD0000652-1,2021-07-27 09:04:19,CUST00544,Website,SKU04228,1,170457,170457,18858,151599,1,1,1
TX0000652,ORD0000652-2,2021-07-27 09:04:19,CUST00544,Website,SKU04936,2,7487560,14975120,0,14975120,1,1,1
TX0000653,ORD0000653-1,2023-05-02 10:32:46,CUST04302,Play Store,SKU04958,2,24084,48168,0,48168,1,1,1
TX0000653,ORD0000653-2,2023-05-02 10:32:46,CUST04302,Play Store,SKU03781,1,5501991,5501991,0,5501991,1,1,1
TX0000654,ORD0000654-1,2021-06-04 13:32:53,CUST03134,Website,SKU03196,1,12379927,12379927,0,12379927,1,1,1
TX0000655,ORD0000655-1,2020-09-20 00:33:56,CUST01927,App Store,SKU00285,1,1276984,1276984,0,1276984,1,0,0
TX0000655,ORD0000655-2,2020-09-20 00:33:56,CUST01927,App Store,SKU02035,1,38623,38623,0,38623,1,1,1
TX0000656,ORD0000656-1,2022-02-20 03:59:36,CUST02757,Play Store,SKU03841,1,665390,665390,0,665390,1,1,1
TX0000656,ORD0000656-2,2022-02-20 03:59:36,CUST02757,Play Store,SKU03256,3,87784,263352,51992,211360,1,1,1
TX0000657,ORD0000657-1,2021-12-15 10:51:24,CUST04159,App Store,SKU02939,1,636548,636548,0,636548,1,1,1
TX0000658,ORD0000658-1,2022-05-09 23:57:31,CUST00908,Play Store,SKU00986,3,797615,2392845,0,2392845,1,1,1
TX0000659,ORD0000659-1,2023-05-14 17:37:06,CUST03046,Play Store,SKU02380,1,249202,249202,0,249202,1,1,1
TX0000660,ORD0000660-1,2022-12-31 04:36:25,CUST00177,Website,SKU01467,3,33367,100101,10221,89880,1,1,1
TX0000660,ORD0000660-2,2022-12-31 04:36:25,CUST00177,Website,SKU04354,2,9936881,19873762,0,19873762,1,1,1
TX0000660,ORD0000660-3,2022-12-31 04:36:25,CUST00177,Website,SKU00388,1,335190,335190,0,335190,1,1,1
TX0000660,ORD0000660-4,2022-12-31 04:36:25,CUST00177,Website,SKU00092,1,400836,400836,0,400836,1,1,1
TX0000661,ORD0000661-1,2024-07-12 13:33:22,CUST01216,Website,SKU00221,1,116758,116758,0,116758,1,1,1
TX0000661,ORD0000661-2,2024-07-12 13:33:22,CUST01216,Website,SKU03239,1,752160,752160,0,752160,1,1,1
TX0000662,ORD0000662-1,2023-08-18 06:37:12,CUST01236,Website,SKU04028,2,22186,44372,0,44372,1,1,1
TX0000662,ORD0000662-2,2023-08-18 06:37:12,CUST01236,Website,SKU04581,2,216059,432118,70371,361747,1,1,1
TX0000663,ORD0000663-1,2022-09-28 01:50:20,CUST04625,App Store,SKU01470,1,122599,122599,0,122599,1,1,1
TX0000664,ORD0000664-1,2020-07-30 07:48:40,CUST04860,App Store,SKU04133,1,32730,32730,0,32730,1,1,1
TX0000665,ORD0000665-1,2024-06-01 01:56:42,CUST00924,App Store,SKU02585,1,36141,36141,0,36141,1,1,1
TX0000665,ORD0000665-2,2024-06-01 01:56:42,CUST00924,App Store,SKU00371,1,200370,200370,0,200370,1,1,1
TX0000665,ORD0000665-3,2024-06-01 01:56:42,CUST00924,App Store,SKU04526,2,28903,57806,3834,53972,1,1,1
TX0000665,ORD0000665-4,2024-06-01 01:56:42,CUST00924,App Store,SKU04445,1,596263,596263,0,596263,1,1,1
TX0000666,ORD0000666-1,2024-06-25 13:52:03,CUST04764,App Store,SKU00854,2,10350181,20700362,0,20700362,1,1,1
TX0000667,ORD0000667-1,2022-06-28 03:53:38,CUST02388,Website,SKU04701,5,10176128,50880640,0,50880640,1,1,1
TX0000668,ORD0000668-1,2022-09-14 15:49:22,CUST04743,Play Store,SKU00266,1,125059,125059,0,125059,1,1,1
TX0000668,ORD0000668-2,2022-09-14 15:49:22,CUST04743,Play Store,SKU02282,1,865085,865085,119666,745419,1,1,1
TX0000669,ORD0000669-1,2021-05-01 19:07:42,CUST01734,Play Store,SKU02459,2,1079742,2159484,0,2159484,1,1,1
TX0000670,ORD0000670-1,2020-04-16 09:36:33,CUST01173,Play Store,SKU02827,1,245358,245358,0,245358,1,1,0
TX0000670,ORD0000670-2,2020-04-16 09:36:33,CUST01173,Play Store,SKU03057,2,51200,102400,0,102400,1,1,1
TX0000670,ORD0000670-3,2020-04-16 09:36:33,CUST01173,Play Store,SKU03352,1,565590,565590,0,565590,1,1,1
TX0000671,ORD0000671-1,2021-12-10 06:37:07,CUST04968,App Store,SKU02721,1,2175925,2175925,0,2175925,1,1,1
TX0000672,ORD0000672-1,2024-10-21 02:41:17,CUST04078,Website,SKU02495,341,798071,272142211,0,272142211,1,1,1
TX0000672,ORD0000672-2,2024-10-21 02:41:17,CUST04078,Website,SKU00658,3,19582640,58747920,0,58747920,1,1,1
TX0000672,ORD0000672-3,2024-10-21 02:41:17,CUST04078,Website,SKU02854,1,558306,558306,0,558306,1,1,1
TX0000672,ORD0000672-4,2024-10-21 02:41:17,CUST04078,Website,SKU03848,5,10610,53050,0,53050,1,1,1
TX0000672,ORD0000672-5,2024-10-21 02:41:17,CUST04078,Website,SKU02671,3,103724,311172,0,311172,1,1,1
TX0000673,ORD0000673-1,2023-02-21 09:23:08,CUST03025,Website,SKU01732,1,660558,660558,0,660558,1,1,1
TX0000674,ORD0000674-1,2023-09-14 09:32:35,CUST00404,Website,SKU03565,1,23366425,23366425,0,23366425,1,1,1
TX0000674,ORD0000674-2,2023-09-14 09:32:35,CUST00404,Website,SKU01029,1,9769913,9769913,549645,9220268,1,1,1
TX0000675,ORD0000675-1,2021-06-24 15:39:02,CUST02152,Website,SKU03211,1,167592,167592,0,167592,1,1,0
TX0000676,ORD0000676-1,2023-08-01 21:28:25,CUST03821,App Store,SKU04430,454,566655,257261370,31096800,226164570,1,1,1
TX0000676,ORD0000676-2,2023-08-01 21:28:25,CUST03821,App Store,SKU04523,1,236083,236083,0,236083,1,1,1
TX0000677,ORD0000677-1,2022-07-08 04:56:44,CUST02592,App Store,SKU03933,2,537673,1075346,0,1075346,1,1,1
TX0000678,ORD0000678-1,2024-07-05 17:52:05,CUST04432,Play Store,SKU04163,1,418238,418238,74773,343465,1,1,1
TX0000679,ORD0000679-1,2021-01-23 21:09:21,CUST04443,Website,SKU01182,2,505953,1011906,0,1011906,1,1,1
TX0000679,ORD0000679-2,2021-01-23 21:09:21,CUST04443,Website,SKU01753,2,80678,161356,31825,129531,1,1,1
TX0000679,ORD0000679-3,2021-01-23 21:09:21,CUST04443,Website,SKU04241,5,652035,3260175,0,3260175,1,1,1
TX0000679,ORD0000679-4,2021-01-23 21:09:21,CUST04443,Website,SKU01720,1,717840,717840,0,717840,1,1,1
TX0000680,ORD0000680-1,2022-12-28 23:57:15,CUST01729,Play Store,SKU04229,1,167212,167212,21077,146135,1,1,1
TX0000680,ORD0000680-2,2022-12-28 23:57:15,CUST01729,Play Store,SKU04446,4,117860,471440,0,471440,1,1,1
TX0000681,ORD0000681-1,2021-07-29 04:51:33,CUST03211,Play Store,SKU02072,1,491278,491278,0,491278,1,1,1
TX0000682,ORD0000682-1,2021-09-24 03:44:38,CUST00330,Play Store,SKU02556,1,1636786,1636786,247850,1388936,1,1,1
TX0000682,ORD0000682-2,2021-09-24 03:44:38,CUST00330,Play Store,SKU00683,2,1101047,2202094,0,2202094,1,1,1
TX0000683,ORD0000683-1,2022-07-18 12:12:05,CUST01044,Website,SKU01677,5,475662,2378310,194750,2183560,1,1,1
TX0000684,ORD0000684-1,2023-02-26 04:29:07,CUST03610,Play Store,SKU03483,1,8642061,8642061,1363933,7278128,1,1,1
TX0000685,ORD0000685-1,2024-07-10 19:32:16,CUST01481,App Store,SKU00890,1,560252,560252,0,560252,1,1,1
TX0000685,ORD0000685-2,2024-07-10 19:32:16,CUST01481,App Store,SKU00990,1,104032,104032,16832,87200,1,1,1
TX0000685,ORD0000685-3,2024-07-10 19:32:16,CUST01481,App Store,SKU03923,2,1605663,3211326,164087,3047239,1,0,0
TX0000686,ORD0000686-1,2024-02-03 17:01:37,CUST01459,App Store,SKU02206,2,18192,36384,5262,31122,1,0,0
TX0000687,ORD0000687-1,2021-09-29 23:50:00,CUST01075,App Store,SKU01173,1,45257,45257,0,45257,1,1,1
TX0000687,ORD0000687-2,2021-09-29 23:50:00,CUST01075,App Store,SKU03010,1,1802963,1802963,90522,1712441,1,1,1
TX0000688,ORD0000688-1,2020-05-29 04:24:10,CUST01285,App Store,SKU02496,1,319016,319016,0,319016,1,1,1
TX0000689,ORD0000689-1,2022-08-10 11:54:37,CUST03871,Play Store,SKU03526,1,1511848,1511848,0,1511848,1,1,1
TX0000690,ORD0000690-1,2022-02-09 19:07:14,CUST02347,Play Store,SKU02352,4,350553,1402212,0,1402212,1,1,1
TX0000691,ORD0000691-1,2024-01-01 03:12:00,CUST01927,App Store,SKU03881,1,361723,361723,0,361723,1,1,1
TX0000691,ORD0000691-2,2024-01-01 03:12:00,CUST01927,App Store,SKU00544,1,28839,28839,0,28839,1,1,1
TX0000691,ORD0000691-3,2024-01-01 03:12:00,CUST01927,App Store,SKU01275,1,29803,29803,0,29803,1,1,1
TX0000692,ORD0000692-1,2021-10-21 13:43:09,CUST03339,Play Store,SKU00526,1,115486,115486,15713,99773,1,1,1
TX0000693,ORD0000693-1,2023-03-06 07:11:45,CUST00227,Play Store,SKU00181,2,1899705,3799410,0,3799410,1,1,1
TX0000694,ORD0000694-1,2020-09-06 13:54:29,CUST00591,App Store,SKU01493,1,1140114,1140114,223430,916684,1,1,1
TX0000695,ORD0000695-1,2024-09-26 13:03:40,CUST00158,Play Store,SKU02823,1,707223,707223,0,707223,1,1,1
TX0000695,ORD0000695-2,2024-09-26 13:03:40,CUST00158,Play Store,SKU00505,2,473696,947392,0,947392,1,1,1
TX0000695,ORD0000695-3,2024-09-26 13:03:40,CUST00158,Play Store,SKU01530,3,750663,2251989,0,2251989,1,1,1
TX0000695,ORD0000695-4,2024-09-26 13:03:40,CUST00158,Play Store,SKU00286,2,43619,87238,0,87238,1,1,1
TX0000695,ORD0000695-5,2024-09-26 13:03:40,CUST00158,Play Store,SKU02444,2,652737,1305474,0,1305474,1,1,1
TX0000696,ORD0000696-1,2020-11-22 09:51:10,CUST00384,App Store,SKU00065,1,290521,290521,0,290521,1,1,0
TX0000697,ORD0000697-1,2024-10-14 04:12:20,CUST04786,Website,SKU02431,1,494365,494365,0,494365,1,1,1
TX0000698,ORD0000698-1,2023-12-16 05:18:30,CUST00306,App Store,SKU02240,1,734374,734374,0,734374,1,1,1
TX0000699,ORD0000699-1,2022-09-11 13:44:54,CUST01313,App Store,SKU03745,2,393983,787966,0,787966,1,1,1
TX0000699,ORD0000699-2,2022-09-11 13:44:54,CUST01313,App Store,SKU01616,3,9956885,29870655,0,29870655,1,1,1
TX0000700,ORD0000700-1,2023-02-12 07:18:37,CUST04455,App Store,SKU04596,2,450490,900980,0,900980,1,1,0
TX0000701,ORD0000701-1,2020-12-19 15:14:09,CUST04054,Play Store,SKU02840,1,33246,33246,0,33246,1,1,1
TX0000702,ORD0000702-1,2020-01-20 04:01:17,CUST02313,Website,SKU02735,1,36914,36914,2734,34180,1,1,1
TX0000703,ORD0000703-1,2020-10-30 21:47:13,CUST04850,Website,SKU03245,2,22118,44236,0,44236,1,1,1
TX0000703,ORD0000703-2,2020-10-30 21:47:13,CUST04850,Website,SKU04591,1,18660250,18660250,0,18660250,1,1,1
TX0000704,ORD0000704-1,2021-04-03 14:57:09,CUST02689,App Store,SKU00449,1,307069,307069,0,307069,1,1,1
TX0000704,ORD0000704-2,2021-04-03 14:57:09,CUST02689,App Store,SKU03209,2,557199,1114398,89914,1024484,1,1,1
TX0000705,ORD0000705-1,2021-07-20 21:41:49,CUST01924,Website,SKU02793,1,47655,47655,0,47655,1,0,0
TX0000706,ORD0000706-1,2024-02-11 07:16:24,CUST00350,Website,SKU01672,1,1982884,1982884,0,1982884,1,1,1
TX0000707,ORD0000707-1,2021-08-29 13:15:20,CUST03766,Website,SKU01539,2,7366926,14733852,1758828,12975024,1,1,1
TX0000708,ORD0000708-1,2023-05-21 20:16:26,CUST01213,Website,SKU02315,1,883661,883661,0,883661,1,1,1
TX0000708,ORD0000708-2,2023-05-21 20:16:26,CUST01213,Website,SKU02627,1,13815685,13815685,0,13815685,1,1,1
TX0000708,ORD0000708-3,2023-05-21 20:16:26,CUST01213,Website,SKU00227,1,5002160,5002160,0,5002160,1,1,1
TX0000708,ORD0000708-4,2023-05-21 20:16:26,CUST01213,Website,SKU01367,1,306347,306347,0,306347,1,1,1
TX0000709,ORD0000709-1,2022-05-10 08:38:45,CUST00222,Website,SKU00621,1,1443534,1443534,0,1443534,1,1,1
TX0000709,ORD0000709-2,2022-05-10 08:38:45,CUST00222,Website,SKU03280,1,182005,182005,25597,156408,1,0,0
TX0000709,ORD0000709-3,2022-05-10 08:38:45,CUST00222,Website,SKU04266,2,478707,957414,0,957414,1,1,0
TX0000709,ORD0000709-4,2022-05-10 08:38:45,CUST00222,Website,SKU00957,2,907363,1814726,0,1814726,1,1,1
TX0000710,ORD0000710-1,2022-11-06 04:25:44,CUST03980,App Store,SKU01631,2,70604,141208,0,141208,1,1,0
TX0000710,ORD0000710-2,2022-11-06 04:25:44,CUST03980,App Store,SKU04613,1,1275299,1275299,0,1275299,1,1,1
TX0000711,ORD0000711-1,2024-07-10 10:30:00,CUST04665,Website,SKU04358,1,11878315,11878315,0,11878315,1,0,0
TX0000712,ORD0000712-1,2023-08-07 04:23:58,CUST03504,Website,SKU02121,1,216073,216073,0,216073,1,1,1
TX0000713,ORD0000713-1,2021-10-06 15:02:28,CUST00771,App Store,SKU03936,1,359115,359115,0,359115,1,1,1
TX0000714,ORD0000714-1,2020-10-28 04:45:27,CUST00488,Play Store,SKU01703,1,752770,752770,0,752770,1,1,1
TX0000714,ORD0000714-2,2020-10-28 04:45:27,CUST00488,Play Store,SKU02096,2,50000,100000,5740,94260,1,1,1
TX0000714,ORD0000714-3,2020-10-28 04:45:27,CUST00488,Play Store,SKU01702,1,9821648,9821648,0,9821648,1,1,1
TX0000715,ORD0000715-1,2023-09-10 03:53:01,CUST04675,Play Store,SKU00995,1,34412,34412,5338,29074,1,1,1
TX0000716,ORD0000716-1,2021-12-28 12:07:05,CUST04867,Play Store,SKU00034,1,21200280,21200280,0,21200280,1,1,1
TX0000716,ORD0000716-2,2021-12-28 12:07:05,CUST04867,Play Store,SKU03760,1,39013,39013,0,39013,1,1,1
TX0000716,ORD0000716-3,2021-12-28 12:07:05,CUST04867,Play Store,SKU03073,2,770799,1541598,0,1541598,1,1,1
TX0000717,ORD0000717-1,2023-06-19 17:28:49,CUST03042,Website,SKU04118,4,439594,1758376,0,1758376,1,1,0
TX0000717,ORD0000717-2,2023-06-19 17:28:49,CUST03042,Website,SKU01932,2,1539825,3079650,0,3079650,1,1,1
TX0000718,ORD0000718-1,2024-12-12 16:10:03,CUST03046,Website,SKU01646,1,27024,27024,0,27024,1,1,1
TX0000719,ORD0000719-1,2023-05-16 18:00:42,CUST04375,Play Store,SKU02526,1,23327030,23327030,0,23327030,1,1,0
TX0000720,ORD0000720-1,2021-11-26 10:14:58,CUST02238,Website,SKU01276,1,27840,27840,0,27840,1,0,0
TX0000721,ORD0000721-1,2023-06-26 20:11:34,CUST04573,App Store,SKU01377,3,751844,2255532,254419,2001113,1,1,1
TX0000722,ORD0000722-1,2024-06-26 10:22:56,CUST04480,Website,SKU00773,2,651272,1302544,209446,1093098,1,1,0
TX0000722,ORD0000722-2,2024-06-26 10:22:56,CUST04480,Website,SKU01116,1,19339476,19339476,0,19339476,1,1,1
TX0000723,ORD0000723-1,2022-02-24 21:52:55,CUST02389,App Store,SKU02472,1,35700,35700,0,35700,1,1,1
TX0000723,ORD0000723-2,2022-02-24 21:52:55,CUST02389,App Store,SKU04589,1,32373,32373,0,32373,1,1,1
TX0000723,ORD0000723-3,2022-02-24 21:52:55,CUST02389,App Store,SKU02986,1,574685,574685,0,574685,1,1,1
TX0000723,ORD0000723-4,2022-02-24 21:52:55,CUST02389,App Store,SKU02705,1,40494,40494,0,40494,1,1,1
TX0000723,ORD0000723-5,2022-02-24 21:52:55,CUST02389,App Store,SKU01294,1,803662,803662,98177,705485,1,1,1
TX0000724,ORD0000724-1,2021-06-02 00:37:06,CUST00325,Play Store,SKU03400,1,111214,111214,0,111214,1,1,1
TX0000725,ORD0000725-1,2020-05-21 03:06:05,CUST03295,App Store,SKU04110,1,677945,677945,0,677945,1,1,1
TX0000725,ORD0000725-2,2020-05-21 03:06:05,CUST03295,App Store,SKU04454,1,33861,33861,0,33861,1,1,1
TX0000725,ORD0000725-3,2020-05-21 03:06:05,CUST03295,App Store,SKU03231,1,462907,462907,0,462907,1,1,1
